active,age,associationId,backhandStyle,birthCity,birthDate,careerPrizeMoney,coach,doublesCareerLosses,doublesCareerTitles,doublesCareerWins,doublesHighestRank,doublesHighestRankDate,doublesLossesYearToDate,doublesRank,doublesTitlesYearToDate,doublesWinsYearToDate,firstName,handedness,heightCm,heightFt,id,lastName,nationality,natlId,playerHeadshotUrl,residence,singlesCareerLosses,singlesCareerTitles,singlesCareerWins,singlesHighestRank,singlesHighestRankDate,singlesLossesYearToDate,singlesRank,singlesTitlesYearToDate,singlesWinsYearToDate,weightKg,weightLb,yearToDatePrizeMoney,yearTurnedPro
True,21,A0IK,two-handed,Rosario ,2003-11-19T00:00:00.000Z,72349,Alberto Mancini ,0,0,0,451,2024-09-30T00:00:00.000Z,0,556,0,0,Luciano Emanuel,right,188.0,"6'2""",1de2432c-e031-4103-bf7e-fb64efc20406,Ambrogi,Argentina,ARG,https://www.atptour.com/-/media/alias/player-headshot/A0IK,,0,0,0,347,2025-06-16T00:00:00.000Z,0,347,0,0,77.0,169.0,15333,0
True,23,A0IN,,Hobart,2001-08-20T00:00:00.000Z,5409,,0,0,0,1590,2025-05-19T00:00:00.000Z,0,1686,0,0,Adrian,right,198.0,"6'6""",591c66ee-e2ab-4807-b4aa-c526f4db02c6,Arcon,Australia,AUS,https://www.atptour.com/-/media/alias/player-headshot/A0IN,,0,0,0,0,,0,0,0,0,92.0,202.0,1911,0
True,21,A0IP,,,2004-05-09T00:00:00.000Z,7199,,0,0,0,1033,2025-05-26T00:00:00.000Z,0,1053,0,0,Toprak,,,,40190763-62b4-4958-beb7-7efc1f9a87ca,Avcibasi,Turkiye,TUR,https://www.atptour.com/-/media/alias/player-headshot/A0IP,,0,0,0,1513,2024-06-24T00:00:00.000Z,0,2119,0,0,,,578,0
True,21,A0IQ,single-handed,São Paulo ,2003-07-29T00:00:00.000Z,8601,Michael Peres ,0,0,0,968,2023-11-13T00:00:00.000Z,0,1361,0,0,Ryan,right,188.0,"6'2""",3e7491b9-fc5a-4b66-894b-e27208fbcdcb,Augusto Dos Santos,Brazil,BRA,https://www.atptour.com/-/media/alias/player-headshot/A0IQ,,0,0,0,1328,2025-05-05T00:00:00.000Z,0,1386,0,0,86.0,189.0,1241,0
True,33,A0IV,,,1992-01-05T00:00:00.000Z,162,,0,0,0,0,,0,0,0,0,Jordan,,,,f8b43536-1f7d-468f-af29-b6bc385fdda4,Azria,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/A0IV,,0,0,0,0,,0,0,0,0,,,54,0
True,22,A0IX,,,2003-01-26T00:00:00.000Z,4462,,0,0,0,1143,2023-05-22T00:00:00.000Z,0,2267,0,0,Marko,,,,08713074-1713-4b44-8fde-78e1b186e94c,Andrejic,Austria,AUT,https://www.atptour.com/-/media/alias/player-headshot/A0IX,,0,0,0,1193,2023-06-12T00:00:00.000Z,0,0,0,0,,,0,0
True,20,A0IY,two-handed,Mexico City,2004-09-03T00:00:00.000Z,19972,Diego Marañon,1,0,0,1061,2025-06-16T00:00:00.000Z,0,1061,0,0,Luis Carlos,right,175.0,"5'9""",2241b65b-7ecf-4c7e-83d2-fe05591887c9,Alvarez,Mexico,MEX,https://www.atptour.com/-/media/alias/player-headshot/A0IY,,0,0,1,842,2025-03-17T00:00:00.000Z,0,859,0,0,76.0,167.0,1006,0
True,22,A0J4,,,2002-07-12T00:00:00.000Z,2474,,0,0,0,1604,2025-06-09T00:00:00.000Z,0,1605,0,0,Zachary,,,,fd2a3819-b7fc-453b-8920-32aaed2beb5f,Adam-Gedge,Australia,AUS,https://www.atptour.com/-/media/alias/player-headshot/A0J4,,0,0,0,1933,2024-10-14T00:00:00.000Z,0,1968,0,0,,,629,0
True,23,A0J5,two-handed,Slobozia ,2001-12-24T00:00:00.000Z,22167,Andreescu Cristian Alexandru ,0,0,0,978,2025-05-26T00:00:00.000Z,0,1007,0,0,Stefan Adrian,right,180.0,"5'11""",0cf8dfcc-0d78-4777-903d-2a7946774db5,Andreescu,Romania,ROU,https://www.atptour.com/-/media/alias/player-headshot/A0J5,,0,0,0,600,2025-06-09T00:00:00.000Z,0,602,0,0,71.0,156.0,8681,0
True,24,A0J7,,,2000-10-23T00:00:00.000Z,2296,,0,0,0,2088,2025-05-26T00:00:00.000Z,0,2091,0,0,Marco,,,,3b403f4b-8145-4397-b846-47f45f6e92bb,Alvarez,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/A0J7,,0,0,0,1705,2024-05-20T00:00:00.000Z,0,2119,0,0,,,522,0
True,22,A0J8,two-handed,Tokyo ,2003-05-14T00:00:00.000Z,3118,,0,0,0,2380,2024-09-23T00:00:00.000Z,0,2502,0,0,Taki,right,170.0,"5'7""",b0d5b407-89a1-4415-9aeb-11d5aadd4eda,Adachi,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/A0J8,,0,0,0,1684,2023-09-11T00:00:00.000Z,0,0,0,0,62.0,136.0,210,0
True,21,A0JA,two-handed,Dublin,2003-09-04T00:00:00.000Z,34467,,2,0,0,1139,2024-11-18T00:00:00.000Z,0,1989,0,0,Michael,right,193.0,"6'4""",01bbf1df-96fe-4fc9-98af-c82ae532d061,Agwi,Ireland,IRL,https://www.atptour.com/-/media/alias/player-headshot/A0JA,,3,0,3,407,2024-12-23T00:00:00.000Z,0,608,0,1,85.0,187.0,3541,0
True,20,A0JL,,,2005-02-23T00:00:00.000Z,4469,,0,0,0,1217,2024-06-24T00:00:00.000Z,0,1735,0,0,Mateo Luis,,,,7a4b18cd-da06-4e80-9317-80100ea43a7f,Alvarez Sarmiento,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/A0JL,,0,0,0,1519,2024-09-09T00:00:00.000Z,0,1736,0,0,,,631,0
True,18,A0JO,,,2007-02-03T00:00:00.000Z,692,,0,0,0,0,,0,0,0,0,Toki,,,,d4d56a84-609f-4070-8c1c-ab7155cf7478,Adachi,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/A0JO,,0,0,0,0,,0,0,0,0,,,54,0
True,22,A0JP,,,2002-06-28T00:00:00.000Z,3057,,0,0,0,1149,2025-04-21T00:00:00.000Z,0,1186,0,0,Suk,,,,e1fe2484-4d2e-40d1-8dc6-38d2a510e035,Ann,South Korea,KOR,https://www.atptour.com/-/media/alias/player-headshot/A0JP,,0,0,0,0,,0,0,0,0,,,1220,0
True,20,A0JW,two-handed,Buenos Aires ,2005-04-08T00:00:00.000Z,25606,2,0,0,0,495,2025-06-09T00:00:00.000Z,0,495,0,0,Joaquin,right,168.0,"5'6""",347a00de-0a59-4f7d-a132-b276677a8c2d,Aguilar Cardozo,Uruguay,URU,https://www.atptour.com/-/media/alias/player-headshot/A0JW,,2,0,2,808,2025-01-13T00:00:00.000Z,0,850,0,0,72.0,158.0,9389,0
True,19,A0K0,,,2005-06-17T00:00:00.000Z,378,,0,0,0,0,,0,0,0,0,Hussen,,,,a9746cea-7099-4977-95ec-f5bb338363f0,Alshati,Kuwait,KUW,https://www.atptour.com/-/media/alias/player-headshot/A0K0,,0,0,0,0,,0,0,0,0,,,0,0
True,20,A0K2,single-handed,Uruguay,2005-04-08T00:00:00.000Z,12602,1,0,0,0,655,2025-02-03T00:00:00.000Z,0,749,0,0,Federico,right,168.0,"5'6""",66cca9af-8cfb-4f0b-a772-926f0c0f3e2a,Aguilar Cardozo,Uruguay,URU,https://www.atptour.com/-/media/alias/player-headshot/A0K2,,0,0,0,1143,2024-05-27T00:00:00.000Z,0,1438,0,0,70.0,154.0,3626,0
True,18,A0K3,two-handed,Richmond Hill,2007-01-18T00:00:00.000Z,20297,,0,0,0,790,2025-06-16T00:00:00.000Z,0,790,0,0,Nicolas,left,183.0,"6'0""",25e54390-f556-4b85-9076-b152ffbf339e,Arseneault,Canada,CAN,https://www.atptour.com/-/media/alias/player-headshot/A0K3,,0,0,0,710,2025-06-16T00:00:00.000Z,0,710,0,0,75.0,165.0,9387,0
True,18,A0K4,two-handed,Richmond HIll,2007-01-18T00:00:00.000Z,9007,,0,0,0,671,2025-06-16T00:00:00.000Z,0,671,0,0,Mikael,right,160.0,"5'3""",149cf235-dc10-4f22-b0ba-b790ff647a55,Arseneault,Canada,CAN,https://www.atptour.com/-/media/alias/player-headshot/A0K4,,0,0,0,1096,2025-06-16T00:00:00.000Z,0,1096,0,0,77.0,170.0,6107,0
True,18,A0K7,,,2007-05-06T00:00:00.000Z,2092,,0,0,0,2458,2025-05-05T00:00:00.000Z,0,2459,0,0,Romeo,right,,,56de4d9f-26eb-4c25-8617-3ced053ccaca,Arcuschin,Argentina,ARG,https://www.atptour.com/-/media/alias/player-headshot/A0K7,,0,0,0,1939,2025-05-05T00:00:00.000Z,0,1968,0,0,,,360,0
True,17,A0K8,,,2007-07-30T00:00:00.000Z,1112,,0,0,0,2484,2025-01-27T00:00:00.000Z,0,2502,0,0,Ghanim,,,,02192847-1da1-4218-b5de-5be4ac3c1ddf,Al Sulaiti,Qatar,QAT,https://www.atptour.com/-/media/alias/player-headshot/A0K8,,0,0,0,0,,0,0,0,0,,,626,0
True,20,A0KF,two-handed,,2005-03-16T00:00:00.000Z,3159,,1,0,0,936,2024-11-25T00:00:00.000Z,0,1133,0,0,Mohammad,right,,,ccfe2f14-d346-46c3-af88-a171ab12a798,Alkotop,Jordan,JOR,https://www.atptour.com/-/media/alias/player-headshot/A0KF,,0,0,0,1769,2025-06-16T00:00:00.000Z,0,1769,0,0,,,646,0
True,21,A0KG,,,2004-06-04T00:00:00.000Z,1647,,0,0,0,0,,0,0,0,0,Luciano,,,,516dffb6-139f-41dd-9580-73680ee353ae,Alcocer,Mexico,MEX,https://www.atptour.com/-/media/alias/player-headshot/A0KG,,0,0,1,0,,0,0,0,0,,,0,0
True,22,A0KH,two-handed,Guadalajara ,2002-08-26T00:00:00.000Z,17179,Thomas Ollivier ,0,0,0,1219,2024-12-23T00:00:00.000Z,0,1347,0,0,Rodrigo,right,170.0,"5'7""",e7389328-0c9d-4687-9b79-3a19bd5bafaa,Alujas,Mexico,MEX,https://www.atptour.com/-/media/alias/player-headshot/A0KH,,0,0,0,800,2025-06-16T00:00:00.000Z,0,800,0,0,70.0,154.0,9598,0
True,20,A0KM,,,2005-02-21T00:00:00.000Z,318,,0,0,0,0,,0,0,0,0,Artem,,,,388196bf-bb0c-463c-9d0a-582088ef6ed8,Alekseychuk,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/A0KM,,0,0,0,0,,0,0,0,0,,,54,0
True,22,A0KN,,,2002-07-28T00:00:00.000Z,277,,0,0,0,0,,0,0,0,0,Deepak,,,,6f0c506b-57a9-49d1-a317-a9327b12bda2,Anantharamu,India,IND,https://www.atptour.com/-/media/alias/player-headshot/A0KN,,0,0,0,0,,0,0,0,0,,,97,0
True,19,A0KQ,,,2006-03-02T00:00:00.000Z,6275,,0,0,0,877,2025-05-19T00:00:00.000Z,0,884,0,0,Izan,,,,0000c2ce-6c4b-464d-9c61-b83776bd7fe9,Almazan Valiente,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/A0KQ,,0,0,0,1069,2025-06-09T00:00:00.000Z,0,1071,0,0,,,4930,0
True,18,A0KS,,,2006-11-22T00:00:00.000Z,1044,,0,0,0,0,,0,0,0,0,Vuk,,,,39b4255c-aae7-4e82-91b0-126c0a729759,Arnautovic,Switzerland,SUI,https://www.atptour.com/-/media/alias/player-headshot/A0KS,,0,0,0,0,,0,0,0,0,,,0,0
True,22,A0KT,,,2003-03-01T00:00:00.000Z,1430,,0,0,0,1800,2024-10-21T00:00:00.000Z,0,1847,0,0,Miguel Angel,,,,90fa37cd-8a5a-48c3-b38d-ab82480f8575,Alonso,Mexico,MEX,https://www.atptour.com/-/media/alias/player-headshot/A0KT,,0,0,0,1705,2024-05-20T00:00:00.000Z,0,0,0,0,,,0,0
True,22,A0KU,two-handed,Melbourne,2002-08-10T00:00:00.000Z,2952,"Michael Logarzo, Asykal Azhar",0,0,0,2389,2024-09-16T00:00:00.000Z,0,2522,0,0,Enzo,right,183.0,"6'0""",75981051-a7f2-4660-b806-69c8a1773a78,Aguiard,Australia,AUS,https://www.atptour.com/-/media/alias/player-headshot/A0KU,,0,0,0,1062,2024-10-21T00:00:00.000Z,0,1110,0,0,83.0,182.0,0,0
True,20,A0KW,,,2005-02-05T00:00:00.000Z,1678,,0,0,0,1541,2024-08-26T00:00:00.000Z,0,1601,0,0,Julius,,,,4eaaa0db-8077-4168-b830-4adc53064b60,Augunas,Lithuania,LTU,https://www.atptour.com/-/media/alias/player-headshot/A0KW,,0,0,0,0,,0,0,0,0,,,0,0
True,21,A0L0,,,2003-10-23T00:00:00.000Z,516,,0,0,0,2273,2024-07-15T00:00:00.000Z,0,2459,0,0,Karim,,,,56b41277-e11b-4e71-b40b-8c4dd3ab50fb,Al-Amin,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/A0L0,,0,0,0,1752,2024-08-19T00:00:00.000Z,0,1769,0,0,,,54,0
True,20,A0L1,,,2004-08-12T00:00:00.000Z,3481,,0,0,0,1053,2024-11-11T00:00:00.000Z,0,1271,0,0,Siwanat,right,,,6eebcec7-0503-41f6-ae04-0baf063e2435,Auytayakul,Thailand,THA,https://www.atptour.com/-/media/alias/player-headshot/A0L1,,0,0,0,1524,2023-07-24T00:00:00.000Z,0,0,0,0,,,0,0
True,23,A0L4,two-handed,Whiston,2002-04-29T00:00:00.000Z,3675,,0,0,0,1193,2025-06-16T00:00:00.000Z,0,1193,0,0,Peter,right,180.0,"5'11""",889fb5c4-bcd0-4f34-a803-1f3a6c700df2,Alam,Great Britain,GBR,https://www.atptour.com/-/media/alias/player-headshot/A0L4,,0,0,0,1534,2024-06-24T00:00:00.000Z,0,1759,0,0,82.0,180.0,1743,0
True,20,A0L6,,,2005-01-25T00:00:00.000Z,1980,,0,0,0,1167,2025-06-16T00:00:00.000Z,0,1167,0,0,Lucas,,,,467f4329-19a7-4074-b782-1c0e80eaadc4,Andrade Da Silva,Brazil,BRA,https://www.atptour.com/-/media/alias/player-headshot/A0L6,,0,0,0,1467,2025-06-16T00:00:00.000Z,0,1467,0,0,,,1386,0
True,24,A0L7,,,2001-01-03T00:00:00.000Z,1067,,0,0,0,1936,2025-06-16T00:00:00.000Z,0,1936,0,0,Lars,,,,2c245b8a-ad07-4a7b-9910-2cd927879f53,Aregger,Switzerland,SUI,https://www.atptour.com/-/media/alias/player-headshot/A0L7,,0,0,0,0,,0,0,0,0,,,577,0
True,20,A0L8,,,2005-02-03T00:00:00.000Z,772,,0,0,0,1833,2024-03-04T00:00:00.000Z,0,2459,0,0,Leonardo,,,,091e2511-fe68-4241-a296-43fb3b66ccfb,Angeloni,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/A0L8,,0,0,0,1764,2025-05-19T00:00:00.000Z,0,1769,0,0,,,258,0
True,28,A0LA,,,1996-09-11T00:00:00.000Z,545,,0,0,0,0,,0,0,0,0,Paul,right,,,5ca10193-cf0b-4ed6-a522-d3ec0c2953b1,Ambrosino,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/A0LA,,0,0,0,0,,0,0,0,0,,,0,0
True,24,A0LD,,,2001-02-12T00:00:00.000Z,1794,,0,0,0,1520,2025-01-27T00:00:00.000Z,0,1679,0,0,Eugenio,,,,b331d2bd-9252-4b3f-9810-7652d5ad7f1e,Almeida Junior,Brazil,BRA,https://www.atptour.com/-/media/alias/player-headshot/A0LD,,0,0,0,0,,0,0,0,0,,,0,0
True,17,A0LE,,,2007-06-16T00:00:00.000Z,1020,,0,0,0,2069,2024-03-18T00:00:00.000Z,0,0,0,0,Valentino,,,,66fa3080-f1ba-4c23-ba8a-e52fc6740abf,Aliano,Uruguay,URU,https://www.atptour.com/-/media/alias/player-headshot/A0LE,,0,0,0,0,,0,0,0,0,,,0,0
True,17,A0LF,,,2007-06-27T00:00:00.000Z,1456,,0,0,0,1911,2025-06-16T00:00:00.000Z,0,1911,0,0,Pablo,,,,7977b655-dbb8-4c66-ac2d-56e6d556bbd7,Aunion,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/A0LF,,0,0,0,0,,0,0,0,0,,,725,0
True,21,A0LH,,,2003-09-09T00:00:00.000Z,851,,0,0,0,2224,2025-05-19T00:00:00.000Z,0,2252,0,0,Ivan,,,,91e4c83e-f441-4419-9e44-80c4514bcd48,Anhelov,Ukraine,UKR,https://www.atptour.com/-/media/alias/player-headshot/A0LH,,0,0,0,0,,0,0,0,0,,,205,0
True,23,A0LI,,,2001-09-11T00:00:00.000Z,1034,,0,0,0,2330,2024-06-10T00:00:00.000Z,0,0,0,0,Ramiro,,,,cc3075cb-9c91-461e-8eb3-fa8716a4916c,Amarilla,Argentina,ARG,https://www.atptour.com/-/media/alias/player-headshot/A0LI,,0,0,0,1778,2025-02-10T00:00:00.000Z,0,0,0,0,,,0,0
True,18,A0LK,,,2006-07-01T00:00:00.000Z,264,,0,0,0,0,,0,0,0,0,Santiago,,,,1755a26b-b11d-4471-96e0-cf4b29e045cd,Amante Perez,Mexico,MEX,https://www.atptour.com/-/media/alias/player-headshot/A0LK,,0,0,0,0,,0,0,0,0,,,0,0
True,21,A0LM,,,2003-09-20T00:00:00.000Z,1167,,0,0,0,0,,0,0,0,0,Hibiki,right,,,614e5fec-2635-48d5-8cea-24c5817d019d,Arimoto,Japan,JPN,https://www.atptour.com/-/media/alias/player-headshot/A0LM,,0,0,0,0,,0,0,0,0,,,210,0
True,18,A0LP,,,2006-07-29T00:00:00.000Z,684,,0,0,0,0,,0,0,0,0,Parsa,,,,990b5b6a-eb0b-4c3b-963b-967c710ffd9e,Ashjari,Iran,IRI,https://www.atptour.com/-/media/alias/player-headshot/A0LP,,0,0,0,0,,0,0,0,0,,,210,0
True,18,A0LQ,two-handed,Medellin,2007-05-21T00:00:00.000Z,2820,Jeremy Paisan,0,0,0,1303,2024-10-21T00:00:00.000Z,0,1355,0,0,Alejandro,right,178.0,"5'10""",df142d57-dd8e-4069-92c7-2ec99b333a52,Arcila,Colombia,COL,https://www.atptour.com/-/media/alias/player-headshot/A0LQ,,0,0,0,1205,2025-01-27T00:00:00.000Z,0,1211,0,0,70.0,154.0,720,0
True,19,A0LR,,,2005-10-03T00:00:00.000Z,923,,0,0,0,1908,2024-10-28T00:00:00.000Z,0,2575,0,0,Ahmet,,,,b0634852-5c88-4055-b7d0-82917c5fb590,Atabay,Turkiye,TUR,https://www.atptour.com/-/media/alias/player-headshot/A0LR,,0,0,0,0,,0,0,0,0,,,469,0
True,19,A0LU,,,2006-01-26T00:00:00.000Z,421,,0,0,0,2091,2025-05-26T00:00:00.000Z,0,2099,0,0,Filip,,,,6b4fc624-209a-40c0-aed7-ad5fa04e8f47,Avdeev,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/A0LU,,0,0,0,0,,0,0,0,0,,,161,0
True,19,A0LV,,,2006-01-15T00:00:00.000Z,1500,,0,0,0,1569,2025-06-16T00:00:00.000Z,0,1569,0,0,Melih,,,,3091ece1-7c5a-4ca1-9ede-a65b750ac56a,Anavatan,Turkiye,TUR,https://www.atptour.com/-/media/alias/player-headshot/A0LV,,0,0,0,0,,0,0,0,0,,,930,0
True,21,A0LW,two-handed,Arezzo,2003-06-24T00:00:00.000Z,2140,,0,0,0,2267,2025-05-19T00:00:00.000Z,0,2459,0,0,Filippo,right,193.0,"6'4""",de3fe93e-282f-479e-9ac9-34ad9c0a813f,Alberti,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/A0LW,,0,0,0,1510,2025-06-09T00:00:00.000Z,0,1525,0,0,75.0,165.0,1446,0
True,23,A0LX,,,2002-03-14T00:00:00.000Z,5816,,0,0,0,729,2024-11-18T00:00:00.000Z,0,1458,0,0,Joaquim,,,,7bef6623-da60-42d4-bfc1-93083c618f66,de Almeida,Brazil,BRA,https://www.atptour.com/-/media/alias/player-headshot/A0LX,,0,0,0,1244,2024-09-16T00:00:00.000Z,0,2031,0,0,,,97,0
True,17,A0LY,,,2007-09-15T00:00:00.000Z,234,,0,0,0,0,,0,0,0,0,Sydney,,,,75a9bd21-7d0c-4511-9a8d-5e8275a10609,Alexander,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/A0LY,,0,0,0,0,,0,0,0,0,,,0,0
True,19,A0LZ,,,2006-05-09T00:00:00.000Z,522,,0,0,0,0,,0,0,0,0,Alan,,,,9bd71653-bc52-45bd-bfaa-79607dcf0246,Abdullin,Russia,RUS,https://www.atptour.com/-/media/alias/player-headshot/A0LZ,,0,0,0,1764,2025-05-19T00:00:00.000Z,0,1866,0,0,,,210,0
True,19,A0M0,,,2006-04-14T00:00:00.000Z,1007,,0,0,0,0,,0,0,0,0,Mert,,,,21da0710-4ffe-470b-b98c-9c96294b8d7b,Aytekin,Turkiye,TUR,https://www.atptour.com/-/media/alias/player-headshot/A0M0,,0,0,0,1778,2025-02-17T00:00:00.000Z,0,1866,0,0,,,953,0
True,18,A0M1,,,2007-06-15T00:00:00.000Z,726,,0,0,0,2091,2025-05-26T00:00:00.000Z,0,2099,0,0,Oliver Moises,,,,2e370592-41fc-43f4-8683-dda4559ab8f9,Aguilar Gasperin,Mexico,MEX,https://www.atptour.com/-/media/alias/player-headshot/A0M1,,0,0,0,0,,0,0,0,0,,,636,0
True,17,A0M2,,,2008-01-10T00:00:00.000Z,1014,,0,0,0,0,,0,0,0,0,Yannick Theodor,,,,51b62f2e-fa96-4029-815f-3bf04b63edbf,Alexandrescou,Romania,ROU,https://www.atptour.com/-/media/alias/player-headshot/A0M2,,0,0,0,1466,2025-05-19T00:00:00.000Z,0,1615,0,0,,,648,0
True,19,A0M5,,,2006-02-12T00:00:00.000Z,306,,0,0,0,2267,2025-06-16T00:00:00.000Z,0,2267,0,0,David,,,,1f9ad2b6-73c7-479d-afcf-fd620267e6c6,Adamson,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/A0M5,,0,0,0,0,,0,0,0,0,,,252,0
True,19,A0M6,,,2005-11-03T00:00:00.000Z,54,,0,0,0,0,,0,0,0,0,Safwan,,,,e1687a8d-36b7-44b2-abd0-f014b9449c6d,Alzeyadi,Libya,LBA,https://www.atptour.com/-/media/alias/player-headshot/A0M6,,0,0,0,0,,0,0,0,0,,,0,0
True,20,A0M7,,,2004-11-17T00:00:00.000Z,162,,0,0,0,1915,2024-07-01T00:00:00.000Z,0,1957,0,0,Moritz,,,,3157a7cc-d99e-4a59-b60c-d6e3b846e591,Anterist,Germany,GER,https://www.atptour.com/-/media/alias/player-headshot/A0M7,,0,0,0,0,,0,0,0,0,,,0,0
True,27,A0M8,,,1997-10-14T00:00:00.000Z,54,,0,0,0,0,,0,0,0,0,El Mehdi,,,,53f81a34-5520-4903-91c0-0f3435ca8bec,Aarif,Morocco,MAR,https://www.atptour.com/-/media/alias/player-headshot/A0M8,,0,0,0,0,,0,0,0,0,,,0,0
True,19,A0M9,,,2006-05-28T00:00:00.000Z,246,,0,0,0,0,,0,0,0,0,Jacopo,,,,9d37e1d8-a5b2-4a89-9814-598ebf6ddece,Antonelli,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/A0M9,,0,0,0,0,,0,0,0,0,,,156,0
True,20,A0MA,,,2004-10-04T00:00:00.000Z,90,,0,0,0,0,,0,0,0,0,Alexander,,,,4642f188-25f4-4281-884c-f3294158ca4b,Aney,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/A0MA,,0,0,0,0,,0,0,0,0,,,0,0
True,18,A0MB,,,2006-07-06T00:00:00.000Z,210,,0,0,0,0,,0,0,0,0,Marcin,,,,45351a5d-d4fd-451f-bb53-c1b4a1407139,Andrzejczak,Poland,POL,https://www.atptour.com/-/media/alias/player-headshot/A0MB,,0,0,0,0,,0,0,0,0,,,0,0
True,20,A0MC,,,2005-03-29T00:00:00.000Z,900,,0,0,0,0,,0,0,0,0,Ozan,,,,00027154-6f6d-46bf-a9c7-8ad8602446cb,Avanoglu,Turkiye,TUR,https://www.atptour.com/-/media/alias/player-headshot/A0MC,,0,0,0,0,,0,0,0,0,,,318,0
True,21,A0MD,,,2004-02-16T00:00:00.000Z,90,,0,0,0,0,,0,0,0,0,Luis,,,,b1cd87e5-e2c0-45d5-8c07-6073379adb85,Agullo,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/A0MD,,0,0,0,0,,0,0,0,0,,,0,0
True,23,A0ME,,,2002-06-03T00:00:00.000Z,125,,0,0,0,0,,0,0,0,0,Daniel,,,,8933b788-03d3-4fb8-ae2b-7867b99a929d,Arranz Rebollo,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/A0ME,,0,0,0,0,,0,0,0,0,,,0,0
True,19,A0MF,,,2006-06-13T00:00:00.000Z,588,,0,0,0,2045,2025-05-26T00:00:00.000Z,0,2053,0,0,Mario,,,,bb08d475-9ef8-4810-90b5-c4fd82c64659,Arce Fernandez,Spain,ESP,https://www.atptour.com/-/media/alias/player-headshot/A0MF,,0,0,0,0,,0,0,0,0,,,0,0
True,21,A0MG,,,2004-06-01T00:00:00.000Z,468,,0,0,0,0,,0,0,0,0,Landon,,,,70433f33-1349-4548-99d7-b82d2f05e162,Ardila,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/A0MG,,0,0,0,0,,0,0,0,0,,,0,0
True,21,A0MH,,,2004-04-28T00:00:00.000Z,1390,,0,0,0,0,,0,0,0,0,Muni,,,,e9f9607c-5391-40a2-b2d6-855383cc4a0d,Ananth Mani,India,IND,https://www.atptour.com/-/media/alias/player-headshot/A0MH,,0,0,0,1755,2024-08-12T00:00:00.000Z,0,2031,0,0,,,0,0
True,19,A0MI,,,2005-07-22T00:00:00.000Z,90,,0,0,0,0,,0,0,0,0,Ashton,,,,5c21cfee-43ed-4a32-87a9-619d9150ccd1,Adesoro,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/A0MI,,0,0,0,0,,0,0,0,0,,,0,0
True,19,A0MJ,,,2005-09-10T00:00:00.000Z,180,,0,0,0,0,,0,0,0,0,Carlo,,,,9f1503b3-c00c-4ae9-809f-5f87ed863af4,Angeli,Slovenia,SLO,https://www.atptour.com/-/media/alias/player-headshot/A0MJ,,0,0,0,0,,0,0,0,0,,,0,0
True,18,A0MK,,,2006-10-20T00:00:00.000Z,978,,0,0,0,2078,2025-06-16T00:00:00.000Z,0,2078,0,0,Damir,,,,b3eb8af5-028e-4ae7-818c-a89ebd379f8a,Abdusamadov,Uzbekistan,UZB,https://www.atptour.com/-/media/alias/player-headshot/A0MK,,0,0,0,1962,2025-06-09T00:00:00.000Z,0,1968,0,0,,,618,0
True,19,A0ML,,,2006-02-21T00:00:00.000Z,210,,0,0,0,0,,0,0,0,0,Emmanuel,,,,382186e6-bd81-4661-929b-8cfd5848f814,Alex,United States,USA,https://www.atptour.com/-/media/alias/player-headshot/A0ML,,0,0,0,0,,0,0,0,0,,,0,0
True,18,A0MM,,,2007-03-13T00:00:00.000Z,160,,0,0,0,2083,2024-09-23T00:00:00.000Z,0,2099,0,0,Romain,,,,d2614174-cf27-4d46-ba2f-a22a9d69f651,Andres,France,FRA,https://www.atptour.com/-/media/alias/player-headshot/A0MM,,0,0,0,0,,0,0,0,0,,,0,0
True,17,A0MN,,,2007-08-10T00:00:00.000Z,192,,0,0,0,0,,0,0,0,0,Calin,,,,5e007b7e-75d1-479b-a499-c837fb0b0a96,Apostol,Romania,ROU,https://www.atptour.com/-/media/alias/player-headshot/A0MN,,0,0,0,0,,0,0,0,0,,,156,0
True,20,A0MO,,,2005-04-13T00:00:00.000Z,210,,0,0,0,0,,0,0,0,0,Mario Nicolas,,,,5f783d23-3ffe-44da-bd54-1014b5da5918,Alarcon,Italy,ITA,https://www.atptour.com/-/media/alias/player-headshot/A0MO,,0,0,0,0,,0,0,0,0,,,0,0
